bat_time,info_date,ifrs_date,stock_code,stock_country,ifrs_type,vesting_type,vesting_type_detail,stock_name,stock_revenue,operating_income,net_income,operating_income_ratio,income_ratio,roe,debt_ratio,quick_ratio,reserve_ratio,stock_eps,stock_per,stock_bps,stock_pbr,dividend_per_share,dividend_yield_ratio,dividend_payout_ratio,etc1_string,etc2_string,etc3_string,etc1_int,etc2_int,etc3_int
48:41.4,00:00.0,00:00.0,34730,1,2,1,0,SK,193604,1049,-3204,0.54,-1.65,1.11,165.4,79.7,127125.62,-2007,90.08,329764,0.73,,,,,,,0,0,0
48:41.4,00:00.0,00:00.0,34730,1,2,1,0,SK,222498,15447,5797,6.94,2.6,3.38,171.15,83.33,133466.94,3275,32.84,357830,0.79,,,,,,,0,0,0
48:41.4,00:00.0,00:00.0,34730,1,2,1,0,SK,234457,12150,15521,5.18,6.62,5.78,161.05,89.5,140397.45,7063,18.23,380921,0.74,,,,,,,0,0,0
48:41.4,00:00.0,00:00.0,34730,1,2,1,0,SK,236535,12349,13028,5.22,5.51,,,,,3334,80.52,,,,,,,,,0,0,0
48:41.8,00:00.0,00:00.0,361610,1,1,1,0,SK아이이테크놀로지,236535,12349,13028,5.22,5.51,,,,,3334,80.52,,,,,,,,,0,0,0
48:41.8,00:00.0,00:00.0,361610,1,1,1,0,SK아이이테크놀로지,2630,806,637,30.63,24.21,,97.95,421.5,1213.88,2818,,13139,-,,,-,,,,0,0,0
48:41.8,00:00.0,00:00.0,361610,1,1,1,0,SK아이이테크놀로지,4693,1252,882,26.68,18.79,11,64.84,192.77,1864.26,1521,,19258,-,,,-,,,,0,0,0
48:41.8,00:00.0,00:00.0,361610,1,1,1,0,SK아이이테크놀로지,6561,1854,1428,28.25,21.76,8.01,,,,2027,112.23,31656,7.19,-,,,,,,0,0,0
48:41.8,00:00.0,00:00.0,361610,1,2,1,0,SK아이이테크놀로지,6561,1854,1428,28.25,21.76,8.01,,,,2027,112.23,31656,7.19,-,,,,,,0,0,0
48:41.8,00:00.0,00:00.0,361610,1,2,1,0,SK아이이테크놀로지,6561,1854,1428,28.25,21.76,8.01,,,,2027,112.23,31656,7.19,-,,,,,,0,0,0
48:41.8,00:00.0,00:00.0,361610,1,2,1,0,SK아이이테크놀로지,6561,1854,1428,28.25,21.76,8.01,,,,2027,112.23,31656,7.19,-,,,,,,0,0,0
48:41.8,00:00.0,00:00.0,361610,1,2,1,0,SK아이이테크놀로지,6561,1854,1428,28.25,21.76,8.01,,,,2027,112.23,31656,7.19,-,,,,,,0,0,0
48:41.8,00:00.0,00:00.0,361610,1,2,1,0,SK아이이테크놀로지,1552,444,421,28.58,27.13,,38.26,587.16,2968.17,617,,30619,5.98,,,,,,,0,0,0
48:41.8,00:00.0,00:00.0,361610,1,2,1,0,SK아이이테크놀로지,1733,517,340,29.85,19.62,,,,,442,514.93,,,,,,,,,0,0,0
48:42.1,00:00.0,00:00.0,96775,1,1,1,0,SK이노베이션우,542165,21032,16990,3.88,3.13,9.12,86.99,117.46,3989.65,17619,10.19,205445,0.87,8050,6.79,42.9,,,,0,0,0
48:42.1,00:00.0,00:00.0,96775,1,1,1,0,SK이노베이션우,493069,11136,658,2.26,0.13,-0.2,117.06,96.85,3828.88,-381,-393.31,198025,0.76,3050,2.72,-740.62,,,,0,0,0
48:42.1,00:00.0,00:00.0,96775,1,1,1,0,SK이노베이션우,341645,-25688,-21467,-7.52,-6.28,-13.58,149.04,78.67,3379.04,-23185,-8.19,173957,1.09,,,-,,,,0,0,0
48:42.1,00:00.0,00:00.0,96775,1,1,1,0,SK이노베이션우,454164,19179,9377,4.22,2.07,6.16,,,,9877,25.92,185849,1.38,889,,,,,,0,0,0
48:42.1,00:00.0,00:00.0,96775,1,2,1,0,SK이노베이션우,71996,-4397,-3458,-6.11,-4.8,-13.81,148,90.53,3394.8,-3754,-5.36,180581,0.73,,,,,,,0,0,0
48:42.1,00:00.0,00:00.0,96775,1,2,1,0,SK이노베이션우,84192,-289,-161,-0.34,-0.19,-14.85,149.24,85.1,3391.96,-253,-5.29,179631,0.77,,,,,,,0,0,0
48:42.1,00:00.0,00:00.0,96775,1,2,1,0,SK이노베이션우,73827,-3249,-2326,-4.4,-3.15,-13.58,149.04,78.67,3379.04,-2554,-8.19,173957,1.09,,,,,,,0,0,0
48:42.1,00:00.0,00:00.0,96775,1,2,1,0,SK이노베이션우,92398,5025,-3681,5.44,-3.98,-6.6,180.65,82.3,3298.32,-4014,-20.71,172344,1.27,,,,,,,0,0,0
48:42.1,00:00.0,00:00.0,96775,1,2,1,0,SK이노베이션우,111196,5065,2032,4.55,1.83,-2.93,163.17,103.1,3596.61,1994,-61.22,189314,1.56,,,,,,,0,0,0
48:42.1,00:00.0,00:00.0,96775,1,2,1,0,SK이노베이션우,123711,4659,4701,3.77,3.8,,,,,3568,71.74,,,,,,,,,0,0,0
48:42.4,00:00.0,00:00.0,96770,1,1,1,0,SK이노베이션,542165,21032,16990,3.88,3.13,9.12,86.99,117.46,3989.65,17619,10.19,205445,0.87,8000,4.46,42.9,,,,0,0,0
48:42.4,00:00.0,00:00.0,96770,1,1,1,0,SK이노베이션,493069,11136,658,2.26,0.13,-0.2,117.06,96.85,3828.88,-381,-393.31,198025,0.76,3000,2,-740.62,,,,0,0,0
48:42.4,00:00.0,00:00.0,96770,1,1,1,0,SK이노베이션,341645,-25688,-21467,-7.52,-6.28,-13.58,149.04,78.67,3379.04,-23185,-8.19,173957,1.09,-,-,-,,,,0,0,0
48:42.4,00:00.0,00:00.0,96770,1,1,1,0,SK이노베이션,454164,19179,9377,4.22,2.07,6.16,,,,9877,25.92,185849,1.38,889,,,,,,0,0,0
48:42.4,00:00.0,00:00.0,96770,1,2,1,0,SK이노베이션,71996,-4397,-3458,-6.11,-4.8,-13.81,148,90.53,3394.8,-3754,-5.36,180581,0.73,,,,,,,0,0,0
48:42.4,00:00.0,00:00.0,96770,1,2,1,0,SK이노베이션,84192,-289,-161,-0.34,-0.19,-14.85,149.24,85.1,3391.96,-253,-5.29,179631,0.77,,,,,,,0,0,0
48:42.4,00:00.0,00:00.0,96770,1,2,1,0,SK이노베이션,73827,-3249,-2326,-4.4,-3.15,-13.58,149.04,78.67,3379.04,-2554,-8.19,173957,1.09,,,,,,,0,0,0
48:42.4,00:00.0,00:00.0,96770,1,2,1,0,SK이노베이션,92398,5025,-3681,5.44,-3.98,-6.6,180.65,82.3,3298.32,-4014,-20.71,172344,1.27,,,,,,,0,0,0
48:42.4,00:00.0,00:00.0,96770,1,2,1,0,SK이노베이션,111196,5065,2032,4.55,1.83,-2.93,163.17,103.1,3596.61,1994,-61.22,189314,1.56,,,,,,,0,0,0
48:42.4,00:00.0,00:00.0,96770,1,2,1,0,SK이노베이션,123711,4659,4701,3.77,3.8,,,,,3568,71.74,,,,,,,,,0,0,0
48:42.7,00:00.0,00:00.0,1515,1,1,1,0,SK증권우,5343,129,139,2.42,2.61,2.85,594.12,,128.85,39,16.92,1164,0.57,15,0.4,33.49,,,,0,0,0
48:42.7,00:00.0,00:00.0,1515,1,1,1,0,SK증권우,5502,214,312,3.89,5.67,5.62,626.02,,140.87,66,9.26,1226,0.5,15,0.53,14.96,,,,0,0,0
48:42.7,00:00.0,00:00.0,1515,1,1,1,0,SK증권우,10235,123,123,1.2,1.2,1.99,822.97,,152.78,24,33.58,1317,0.61,15,0.29,,,,,0,0,0
48:42.7,00:00.0,00:00.0,1515,1,1,1,0,SK증권우,,,,,,,,,,,,,,,,,,,,0,0,0
48:42.7,00:00.0,00:00.0,1515,1,2,1,0,SK증권우,2243,32,44,1.41,1.98,0.26,940.23,,142.56,8,286.47,1263,0.69,,,,,,,0,0,0
48:42.7,00:00.0,00:00.0,1515,1,2,1,0,SK증권우,2181,139,109,6.39,4.98,1.29,847.17,,147.72,22,47.03,1290,0.56,,,,,,,0,0,0
48:42.7,00:00.0,00:00.0,1515,1,2,1,0,SK증권우,2860,66,71,2.3,2.5,1.99,822.97,,152.78,14,33.58,1317,0.61,,,,,,,0,0,0
48:42.7,00:00.0,00:00.0,1515,1,2,1,0,SK증권우,3029,172,186,5.68,6.15,6.84,828.14,,161.74,38,10.78,1358,0.65,,,,,,,0,0,0
48:42.7,00:00.0,00:00.0,1515,1,2,1,0,SK증권우,2188,150,114,6.84,5.2,8.03,859.95,,168.39,24,10.47,1394,0.74,,,,,,,0,0,0
48:42.7,00:00.0,00:00.0,1515,1,2,1,0,SK증권우,,,,,,,,,,,,,,,,,,,,0,0,0
48:43.1,00:00.0,00:00.0,1510,1,1,1,0,SK증권,5343,129,139,2.42,2.61,2.85,594.12,,128.85,39,16.92,1164,0.57,10,1.52,33.49,,,,0,0,0
48:43.1,00:00.0,00:00.0,1510,1,1,1,0,SK증권,5502,214,312,3.89,5.67,5.62,626.02,,140.87,66,9.26,1226,0.5,10,1.65,14.96,,,,0,0,0
48:43.1,00:00.0,00:00.0,1510,1,1,1,0,SK증권,10235,123,123,1.2,1.2,1.99,822.97,,152.78,24,33.58,1317,0.61,10,1.25,38.56,,,,0,0,0
48:43.1,00:00.0,00:00.0,1510,1,1,1,0,SK증권,,,,,,,,,,,,,,,,,,,,0,0,0
48:43.1,00:00.0,00:00.0,1510,1,2,1,0,SK증권,2243,32,44,1.41,1.98,0.26,940.23,,142.56,8,286.47,1263,0.69,,,,,,,0,0,0
48:43.1,00:00.0,00:00.0,1510,1,2,1,0,SK증권,2181,139,109,6.39,4.98,1.29,847.17,,147.72,22,47.03,1290,0.56,,,,,,,0,0,0
48:43.1,00:00.0,00:00.0,1510,1,2,1,0,SK증권,2860,66,71,2.3,2.5,1.99,822.97,,152.78,14,33.58,1317,0.61,,,,,,,0,0,0
48:43.1,00:00.0,00:00.0,1510,1,2,1,0,SK증권,3029,172,186,5.68,6.15,6.84,828.14,,161.74,38,10.78,1358,0.65,,,,,,,0,0,0
48:43.1,00:00.0,00:00.0,1510,1,2,1,0,SK증권,2188,150,114,6.84,5.2,8.03,859.95,,168.39,24,10.47,1394,0.74,,,,,,,0,0,0
48:43.1,00:00.0,00:00.0,1510,1,2,1,0,SK증권,,,,,,,,,,,,,,,,,,,,0,0,0
48:43.4,00:00.0,00:00.0,28513K,1,1,1,0,SK케미칼우,13677,457,-164,3.34,-1.2,0.87,168.87,42.54,1020.34,462,151.41,53114,1.32,450,1.83,87.64,,,,0,0,0
48:43.4,00:00.0,00:00.0,28513K,1,1,1,0,SK케미칼우,11129,412,50,3.71,0.45,1.51,196.6,51.85,1003.2,807,79.34,54268,1.18,500,1.74,56.68,,,,0,0,0
48:43.4,00:00.0,00:00.0,28513K,1,1,1,0,SK케미칼우,12147,1063,2552,8.75,21.01,30.48,121.08,51.02,1375.17,19267,20.37,73061,5.37,2050,1.18,10.28,,,,0,0,0
48:43.4,00:00.0,00:00.0,28513K,1,1,1,0,SK케미칼우,21810,5490,4280,25.17,19.62,21.08,,,,25364,11.67,170468,1.74,2000,,,,,,0,0,0
48:43.4,00:00.0,00:00.0,28513K,1,2,1,0,SK케미칼우,2884,176,2393,6.12,82.97,30.66,134.88,80.04,1376.51,18132,6.61,73445,1.75,,,,,,,0,0,0
48:43.4,00:00.0,00:00.0,28513K,1,2,1,0,SK케미칼우,3521,523,359,14.85,10.19,33.83,120.01,105.08,1426.69,2671,13.53,76041,3.9,,,,,,,0,0,0
48:43.4,00:00.0,00:00.0,28513K,1,2,1,0,SK케미칼우,3216,283,-330,8.8,-10.26,30.48,121.08,51.02,1375.17,-2525,20.37,73061,5.37,,,,,,,0,0,0
48:43.4,00:00.0,00:00.0,28513K,1,2,1,0,SK케미칼우,3788,730,505,19.27,13.33,21.85,56.88,241.06,2867.03,3764,11.36,148726,1.68,,,,,,,0,0,0
48:43.4,00:00.0,00:00.0,28513K,1,2,1,0,SK케미칼우,4357,861,693,19.76,15.92,7.04,52.23,71.42,2945.36,3960,33.03,152739,1.7,,,,,,,0,0,0
48:43.4,00:00.0,00:00.0,28513K,1,2,1,0,SK케미칼우,,,,,,,,,,,,,,,,,,,,0,0,0
48:43.7,00:00.0,00:00.0,285130,1,1,1,0,SK케미칼,13677,457,-164,3.34,-1.2,0.87,168.87,42.54,1020.34,462,151.41,53114,1.32,400,0.57,87.64,,,,0,0,0
48:43.7,00:00.0,00:00.0,285130,1,1,1,0,SK케미칼,11129,412,50,3.71,0.45,1.51,196.6,51.85,1003.2,807,79.34,54268,1.18,450,0.7,56.68,,,,0,0,0
48:43.7,00:00.0,00:00.0,285130,1,1,1,0,SK케미칼,12147,1063,2552,8.75,21.01,30.48,121.08,51.02,1375.17,19267,20.37,73061,5.37,2000,0.51,10.28,,,,0,0,0
48:43.7,00:00.0,00:00.0,285130,1,1,1,0,SK케미칼,21810,5490,4280,25.17,19.62,21.08,,,,25364,11.67,170468,1.74,2000,,,,,,0,0,0
48:43.7,00:00.0,00:00.0,285130,1,2,1,0,SK케미칼,2884,176,2393,6.12,82.97,30.66,134.88,80.04,1376.51,18132,6.61,73445,1.75,,,,,,,0,0,0
48:43.7,00:00.0,00:00.0,285130,1,2,1,0,SK케미칼,3521,523,359,14.85,10.19,33.83,120.01,105.08,1426.69,2671,13.53,76041,3.9,,,,,,,0,0,0
48:43.7,00:00.0,00:00.0,285130,1,2,1,0,SK케미칼,3216,283,-330,8.8,-10.26,30.48,121.08,51.02,1375.17,-2525,20.37,73061,5.37,,,,,,,0,0,0
48:43.7,00:00.0,00:00.0,285130,1,2,1,0,SK케미칼,3788,730,505,19.27,13.33,21.85,56.88,241.06,2867.03,3764,11.36,148726,1.68,,,,,,,0,0,0
48:43.7,00:00.0,00:00.0,285130,1,2,1,0,SK케미칼,4357,861,693,19.76,15.92,7.04,52.23,71.42,2945.36,3960,33.03,152739,1.7,,,,,,,0,0,0
48:43.7,00:00.0,00:00.0,285130,1,2,1,0,SK케미칼,,,,,,,,,,,,,,,,,,,,0,0,0
48:44.1,00:00.0,00:00.0,17670,1,1,1,0,SK텔레콤,168740,12018,31320,7.12,18.56,15.52,89.58,107.86,56140.21,38738,6.96,312660,0.86,10000,3.71,22.94,,,,0,0,0
48:44.1,00:00.0,00:00.0,17670,1,1,1,0,SK텔레콤,177407,11082,8607,6.25,4.85,3.91,98.11,97.19,56328.7,11006,21.62,313800,0.76,10000,4.2,82.15,,,,0,0,0
48:44.1,00:00.0,00:00.0,17670,1,1,1,0,SK텔레콤,186247,13493,15005,7.25,8.06,6.44,96.37,102.14,58016.08,18631,12.77,332887,0.71,10000,4.2,47.53,,,,0,0,0
48:44.1,00:00.0,00:00.0,17670,1,1,1,0,SK텔레콤,195493,15305,26320,7.83,13.46,10.51,,,,34501,8.8,358684,0.85,10432,,,,,,0,0,0
48:44.1,00:00.0,00:00.0,17670,1,2,1,0,SK텔레콤,46028,3595,4322,7.81,9.39,4.27,91.36,105.87,56454.07,5291,17.34,321272,0.66,,,,,,,0,0,0
48:44.1,00:00.0,00:00.0,17670,1,2,1,0,SK텔레콤,47308,3615,3957,7.64,8.36,4.71,91.83,111.38,57150.93,4792,17.55,327560,0.73,,,,,,,0,0,0
48:44.1,00:00.0,00:00.0,17670,1,2,1,0,SK텔레콤,48406,3263,3659,6.74,7.56,6.44,96.37,102.14,58016.08,4716,12.77,332887,0.71,,,,,,,0,0,0
48:44.1,00:00.0,00:00.0,17670,1,2,1,0,SK텔레콤,47805,3888,5720,8.13,11.96,7.53,94.4,103.55,57778.41,6914,12.67,335822,0.82,,,,,,,0,0,0
48:44.1,00:00.0,00:00.0,17670,1,2,1,0,SK텔레콤,48183,3966,7957,8.23,16.51,8.54,89.56,111.5,55098.24,10156,12.15,358393,0.89,,,,,,,0,0,0
48:44.1,00:00.0,00:00.0,17670,1,2,1,0,SK텔레콤,49215,3959,7262,8.04,14.75,,,,,9437,32.16,,,,,,,,,0,0,0
48:44.5,00:00.0,00:00.0,64960,1,1,1,0,SNT모티브,9189,582,572,6.33,6.23,7.77,45.07,178.19,921.31,3848,7.03,54639,0.5,1200,4.44,28.4,,,,0,0,0
48:44.5,00:00.0,00:00.0,64960,1,1,1,0,SNT모티브,9763,892,37,9.14,0.38,0.33,41.16,205.61,914.34,166,258.23,53249,0.8,1400,3.27,799.3,,,,0,0,0
48:44.5,00:00.0,00:00.0,64960,1,1,1,0,SNT모티브,9407,894,544,9.5,5.79,7.27,43.67,190.22,951.59,3723,13.27,55310,0.89,1600,3.24,40.42,,,,0,0,0
48:44.5,00:00.0,00:00.0,64960,1,1,1,0,SNT모티브,10672,1072,843,10.04,7.9,10.61,,,,5744,9.52,59136,0.92,1688,,,,,,0,0,0
48:44.5,00:00.0,00:00.0,64960,1,2,1,0,SNT모티브,1926,131,62,6.82,3.23,9.85,44.04,187.56,931.8,426,7.92,54344,0.7,,,,,,,0,0,0
48:44.5,00:00.0,00:00.0,64960,1,2,1,0,SNT모티브,2586,282,175,10.91,6.77,8.57,45.67,190.58,942.59,1198,11.92,54960,0.92,,,,,,,0,0,0
48:44.5,00:00.0,00:00.0,64960,1,2,1,0,SNT모티브,2731,293,67,10.72,2.45,7.27,43.67,190.22,951.59,458,13.27,55310,0.89,,,,,,,0,0,0
48:44.5,00:00.0,00:00.0,64960,1,2,1,0,SNT모티브,2569,263,295,10.25,11.47,7.84,47.3,175.35,974.97,2016,15.16,57358,1.08,,,,,,,0,0,0
48:44.5,00:00.0,00:00.0,64960,1,2,1,0,SNT모티브,2219,216,102,9.74,4.58,8.16,42.27,190.47,1001.08,695,16.26,58725,1.21,,,,,,,0,0,0
48:44.5,00:00.0,00:00.0,64960,1,2,1,0,SNT모티브,2842,284,213,10,7.51,,,,,1342,40.76,,,,,,,,,0,0,0
48:44.9,00:00.0,00:00.0,100840,1,1,1,0,SNT에너지,1395,-19,19,-1.36,1.37,0.83,21.5,332.23,6364.64,255,43.26,32133,0.34,-,-,-,,,,0,0,0
48:44.9,00:00.0,00:00.0,100840,1,1,1,0,SNT에너지,2133,175,155,8.19,7.24,,36.31,172.68,6583.19,2058,9.62,34051,0.58,800,4.04,37.24,,,,0,0,0
48:44.9,00:00.0,00:00.0,100840,1,1,1,0,SNT에너지,2374,231,98,9.74,4.12,4.07,42.23,170.51,6618.71,1304,12,36206,0.43,800,5.11,55.12,,,,0,0,0
48:44.9,00:00.0,00:00.0,100840,1,1,1,0,SNT에너지,,,,,,,,,,,,,,,,,,,,0,0,0
48:44.9,00:00.0,00:00.0,100840,1,2,1,0,SNT에너지,641,75,38,11.76,5.91,7.84,38.9,168.07,6820.64,504,5.98,36017,0.43,,,,,,,0,0,0
48:44.9,00:00.0,00:00.0,100840,1,2,1,0,SNT에너지,611,71,30,11.54,4.87,6.61,46.91,158.1,6825.62,397,6.93,36676,0.41,,,,,,,0,0,0
48:44.9,00:00.0,00:00.0,100840,1,2,1,0,SNT에너지,561,25,-78,4.41,-13.96,4.07,42.23,170.51,6618.71,-1044,12,36206,0.43,,,,,,,0,0,0
48:44.9,00:00.0,00:00.0,100840,1,2,1,0,SNT에너지,588,66,94,11.17,15.89,3.37,37.89,220.67,6798.48,1246,16.06,37384,0.47,,,,,,,0,0,0
48:44.9,00:00.0,00:00.0,100840,1,2,1,0,SNT에너지,430,47,33,10.93,7.79,3.17,33.75,228.34,6889.93,446,21.49,38230,0.59,,,,,,,0,0,0
48:44.9,00:00.0,00:00.0,100840,1,2,1,0,SNT에너지,,,,,,,,,,,,,,,,,,,,0,0,0
48:45.3,00:00.0,00:00.0,3570,1,1,1,0,SNT중공업,3963,161,198,4.06,5,3.27,39.2,280.4,705.27,596,12.08,22707,0.32,195,2.71,26.21,,,,0,0,0
48:45.3,00:00.0,00:00.0,3570,1,1,1,0,SNT중공업,3751,192,166,5.13,4.44,2.72,36.34,304.15,700.47,501,13.2,23066,0.29,300,4.54,48.22,,,,0,0,0
48:45.3,00:00.0,00:00.0,3570,1,1,1,0,SNT중공업,3018,136,83,4.52,2.76,1.37,39.49,244.19,697.8,251,23.48,25310,0.23,300,5.09,88.51,,,,0,0,0
48:45.3,00:00.0,00:00.0,3570,1,1,1,0,SNT중공업,,,,,,,,,,,,,,,,,,,,0,0,0
48:45.3,00:00.0,00:00.0,3570,1,2,1,0,SNT중공업,698,34,35,4.81,4.94,2.47,35.14,326.96,701.03,104,11.16,23900,0.21,,,,,,,0,0,0
48:45.3,00:00.0,00:00.0,3570,1,2,1,0,SNT중공업,599,-9,-2,-1.45,-0.32,2.22,39.69,270.79,696.32,-6,12.73,24748,0.21,,,,,,,0,0,0
48:45.3,00:00.0,00:00.0,3570,1,2,1,0,SNT중공업,986,75,17,7.56,1.75,1.37,39.49,244.19,697.8,52,23.48,25310,0.23,,,,,,,0,0,0
48:45.3,00:00.0,00:00.0,3570,1,2,1,0,SNT중공업,703,29,545,4.19,77.46,9.47,39.75,265.37,757.26,1638,4.2,28715,0.26,,,,,,,0,0,0
48:45.3,00:00.0,00:00.0,3570,1,2,1,0,SNT중공업,863,49,36,5.64,4.16,9.44,38.49,267.55,761.46,108,6.14,29328,0.38,,,,,,,0,0,0
48:45.3,00:00.0,00:00.0,3570,1,2,1,0,SNT중공업,,,,,,,,,,,,,,,,,,,,0,0,0
48:45.6,00:00.0,00:00.0,36530,1,1,1,0,SNT홀딩스,14013,727,737,5.18,5.26,4.36,40.62,237.91,7918.17,1683,7.72,41926,0.31,400,3.08,22.99,,,,0,0,0
48:45.6,00:00.0,00:00.0,36530,1,1,1,0,SNT홀딩스,15121,1263,1245,8.35,8.23,8.78,37.56,236.3,9308.41,3835,4.03,50552,0.31,500,3.24,12.12,,,,0,0,0
48:45.6,00:00.0,00:00.0,36530,1,1,1,0,SNT홀딩스,14358,1271,779,8.85,5.42,4.62,40.37,209.29,10423.13,2294,6.5,57792,0.26,650,4.36,25.69,,,,0,0,0
48:45.6,00:00.0,00:00.0,36530,1,1,1,0,SNT홀딩스,,,,,,,,,,,,,,,,,,,,0,0,0
48:45.6,00:00.0,00:00.0,36530,1,2,1,0,SNT홀딩스,3186,249,142,7.81,4.45,6.85,38.75,222.39,9869.1,450,4.6,54652,0.28,,,,,,,0,0,0
48:45.6,00:00.0,00:00.0,36530,1,2,1,0,SNT홀딩스,3676,342,201,9.31,5.48,5.83,42.28,211.35,10118.55,551,5.02,56206,0.26,,,,,,,0,0,0
48:45.6,00:00.0,00:00.0,36530,1,2,1,0,SNT홀딩스,4146,396,13,9.54,0.32,4.62,40.37,209.29,10423.13,-13,6.5,57792,0.26,,,,,,,0,0,0
48:45.6,00:00.0,00:00.0,36530,1,2,1,0,SNT홀딩스,3735,357,932,9.55,24.94,7.84,41.49,213.46,11140.84,3120,4.52,63359,0.29,,,,,,,0,0,0
48:45.6,00:00.0,00:00.0,36530,1,2,1,0,SNT홀딩스,3408,315,174,9.24,5.11,7.85,38.36,225.3,11337.76,548,5.24,64790,0.34,,,,,,,0,0,0
48:45.6,00:00.0,00:00.0,36530,1,2,1,0,SNT홀딩스,,,,,,,,,,,,,,,,,,,,0,0,0
48:46.0,00:00.0,00:00.0,5610,1,1,1,0,SPC삼립,22202,599,422,2.7,1.9,14.18,139.61,50.92,715.1,4883,26.11,38749,3.29,1004,0.79,12.73,,,,0,0,0
48:46.0,00:00.0,00:00.0,5610,1,1,1,0,SPC삼립,24992,470,202,1.88,0.81,6.34,270.67,54.24,735.34,2341,37.25,39828,2.19,1104,1.27,29.22,,,,0,0,0
48:46.0,00:00.0,00:00.0,5610,1,1,1,0,SPC삼립,25427,511,-124,2.01,-0.49,-3.98,290.06,46.9,689.26,-1444,-49.88,37383,1.93,1104,1.53,-47.37,,,,0,0,0
48:46.0,00:00.0,00:00.0,5610,1,1,1,0,SPC삼립,28289,658,427,2.33,1.51,13.38,,,,4972,16.21,41702,1.93,1104,,,,,,0,0,0
48:46.0,00:00.0,00:00.0,5610,1,2,1,0,SPC삼립,6190,93,-193,1.5,-3.11,-4.71,303.1,47.11,710.53,-2234,-36.67,36919,1.69,,,,,,,0,0,0
48:46.0,00:00.0,00:00.0,5610,1,2,1,0,SPC삼립,6578,133,10,2.02,0.15,-4.21,304.53,47.07,682.69,115,-40,37037,1.65,,,,,,,0,0,0
48:46.0,00:00.0,00:00.0,5610,1,2,1,0,SPC삼립,6751,217,43,3.22,0.64,-3.98,290.06,46.9,689.26,499,-49.88,37383,1.93,,,,,,,0,0,0
48:46.0,00:00.0,00:00.0,5610,1,2,1,0,SPC삼립,6525,104,62,1.6,0.96,-2.49,281.69,45.49,689.78,722,-80.81,37420,1.94,,,,,,,0,0,0
48:46.0,00:00.0,00:00.0,5610,1,2,1,0,SPC삼립,7149,146,101,2.04,1.42,7.07,276.63,46.44,713,1175,34.68,38661,2.25,,,,,,,0,0,0
48:46.0,00:00.0,00:00.0,5610,1,2,1,0,SPC삼립,7232,156,98,2.15,1.36,,,,,1089,73.99,,,,,,,,,0,0,0
48:46.3,00:00.0,00:00.0,11810,1,1,1,0,STX,15030,-148,91,-0.98,0.61,17.12,765.34,59.5,644.53,427,25.26,2920,3.7,,,-,,,,0,0,0
48:46.3,00:00.0,00:00.0,11810,1,1,1,0,STX,14637,28,-332,0.19,-2.27,-54.53,895.02,55.16,577.96,-1500,-4.91,2585,2.85,-,-,-,,,,0,0,0
48:46.3,00:00.0,00:00.0,11810,1,1,1,0,STX,9756,-5,-204,-0.05,-2.1,-48.03,655.62,45.71,534.27,-930,-5.53,1291,3.98,,,-,,,,0,0,0
48:46.3,00:00.0,00:00.0,11810,1,1,1,0,STX,,,,,,,,,,,,,,,,,,,,0,0,0
48:46.3,00:00.0,00:00.0,11810,1,2,1,0,STX,3044,38,-1,1.26,-0.03,-24.86,916.2,59.03,579.97,-1,-6.47,2413,1.91,,,,,,,0,0,0
48:46.3,00:00.0,00:00.0,11810,1,2,1,0,STX,2097,21,-12,1.01,-0.56,-27.47,807.06,39.61,576.17,-52,-6.09,2322,2.05,,,,,,,0,0,0
48:46.3,00:00.0,00:00.0,11810,1,2,1,0,STX,1563,-67,-196,-4.3,-12.51,-48.03,655.62,45.71,534.27,-899,-5.43,1291,3.91,,,,,,,0,0,0
48:46.3,00:00.0,00:00.0,11810,1,2,1,0,STX,2013,-50,-35,-2.47,-1.76,-56.62,705.68,45.93,531.67,-142,-4.99,1243,4.39,,,,,,,0,0,0
48:46.3,00:00.0,00:00.0,11810,1,2,1,0,STX,1954,-10,-72,-0.51,-3.67,-78.66,741.65,51.54,512.69,-278,-6.45,1061,8.32,,,,,,,0,0,0
48:46.3,00:00.0,00:00.0,11810,1,2,1,0,STX,,,,,,,,,,,,,,,,,,,,0,0,0
48:46.7,00:00.0,00:00.0,77970,1,1,1,0,STX엔진,5773,313,279,5.43,4.83,17.41,290.64,76.51,-4.04,1009,6.69,8001,0.84,-,-,-,,,,0,0,0
48:46.7,00:00.0,00:00.0,77970,1,1,1,0,STX엔진,6106,300,204,4.92,3.34,8.88,248.84,65.79,18.63,737,9.2,8589,0.79,-,-,-,,,,0,0,0
48:46.7,00:00.0,00:00.0,77970,1,1,1,0,STX엔진,5867,143,206,2.44,3.52,8.19,203.7,58.74,108.46,747,9.75,9638,0.76,-,-,-,,,,0,0,0
48:46.7,00:00.0,00:00.0,77970,1,1,1,0,STX엔진,,,,,,,,,,,,,,,,,,,,0,0,0
48:46.7,00:00.0,00:00.0,77970,1,2,1,0,STX엔진,1230,50,17,4.06,1.37,1.22,250.25,44.44,20.84,61,57.22,8644,0.7,,,,,,,0,0,0
48:46.7,00:00.0,00:00.0,77970,1,2,1,0,STX엔진,1737,13,-21,0.74,-1.23,-0.01,245.76,45.52,17.41,-77,-8122.28,8565,0.7,,,,,,,0,0,0
